price,area,beds,baths,parkings
480000.0,200.0,3,3.5,2
585000.0,309.0,3,3.5,2
1035000.0,358.0,4,4.5,3
119000.0,87.8,3,2.0,1
450000.0,331.0,3,3.5,2
557000.0,170.0,3,3.5,2
275000.0,195.0,4,2.5,2
375000.0,153.0,3,3.5,2
1250000.0,399.0,3,3.5,3
230000.0,126.0,3,2.0,2
1300000.0,395.0,4,5.0,3
105000.0,63.0,1,1.5,1
256000.0,138.0,3,3.0,2
680000.0,299.0,3,3.5,3
350000.0,185.0,3,3.5,2
270000.0,230.0,4,4.0,2
144000.0,93.0,3,2.0,2
780000.0,363.0,4,4.5,3
620000.0,297.32,3,3.5,2
280000.0,144.8,3,3.0,2
210000.0,123.0,2,2.0,1
235000.0,160.0,2,3.0,2
193000.0,112.0,2,2.5,1
440000.0,198.0,3,2.5,2
165000.0,102.0,2,2.0,2
750000.0,318.0,3,3.5,2
145000.0,65.0,2,2.0,1
190000.0,103.0,2,2.0,1
320000.0,148.0,2,2.0,2
188000.0,114.0,2,2.0,2
122000.0,72.39,2,2.0,1
265000.0,139.0,2,3.0,2
203000.0,131.0,3,2.5,1
145000.0,82.97,3,1.0,1
160000.0,70.0,2,2.0,1
99000.0,55.0,2,2.0,1
120000.0,87.0,3,2.0,1
220725.0,100.49,3,2.0,2
330000.0,98.0,2,3.0,1
140000.0,87.0,3,2.0,1
890000.0,400.0,4,4.0,3
450000.0,227.0,3,4.0,3
329000.0,179.0,3,3.0,2
135000.0,80.0,2,2.0,1
400000.0,317.5,3,4.0,2
375000.0,220.0,3,3.0,2
226000.0,124.0,3,2.5,3
165000.0,96.0,1,1.5,1
4000000.0,894.0,4,4.5,3
130000.0,85.0,2,1.0,1
245000.0,185.0,3,3.5,2
225000.0,144.0,3,3.0,2
165000.0,89.0,2,2.0,2
760000.0,215.0,3,4.5,3
746000.0,372.0,3,3.5,3
715000.0,266.0,3,3.5,2
700000.0,290.0,3,3.5,3
679000.0,336.0,3,3.5,5
650000.0,291.0,3,3.5,2
600000.0,260.0,3,3.5,3
875000.0,378.0,3,4.5,3
307000.0,140.0,2,2.0,2
165000.0,117.0,3,3.0,1
680000.0,264.0,3,3.5,2
290000.0,102.0,1,1.5,1
165000.0,96.0,1,1.5,1
299000.0,160.0,3,3.5,2
770000.0,349.0,4,4.0,3
330000.0,161.0,2,2.0,1
760500.0,270.0,3,3.5,2
525000.0,410.0,4,3.5,4
217000.0,154.0,3,2.0,2
850000.0,408.0,4,4.5,3
240000.0,150.0,3,3.0,2
1800000.0,624.0,4,4.5,4
1350000.0,572.0,4,3.5,3
390000.0,184.0,3,4.0,2
235000.0,170.0,3,3.5,2
280000.0,121.0,2,2.0,2
176000.0,96.0,2,2.0,1
242000.0,110.0,3,2.0,2
455000.0,242.0,3,3.5,2
90000.0,66.8,2,2.0,1
295000.0,140.0,2,2.0,1
265000.0,158.0,2,3.0,2
240000.0,100.0,1,1.5,1
125000.0,75.0,2,2.0,2
235000.0,120.0,2,2.0,1
670000.0,293.0,3,3.5,2
225000.0,167.0,2,2.0,1
275000.0,147.0,3,3.5,2
1320000.0,442.0,3,3.5,3
2000000.0,680.0,4,5.0,5
899000.0,313.0,3,3.5,3
143000.0,94.6,1,1.0,1
369000.0,350.0,3,3.5,3
516660.0,172.0,2,2.0,2
575000.0,368.0,4,4.5,3
930000.0,360.0,4,4.5,3
375000.0,200.0,3,3.5,2
470000.0,228.0,3,3.5,3
370000.0,186.0,3,3.5,2
135000.0,50.0,1,1.0,1
325000.0,160.0,2,2.0,1
130000.0,95.0,3,2.0,2
95000.0,50.0,2,2.0,1
370000.0,184.0,3,3.0,2
200000.0,120.0,3,3.0,2
160000.0,80.0,2,2.0,1
260000.0,170.0,3,3.0,2
135000.0,96.0,3,2.0,1
98000.0,80.0,3,2.0,1
525000.0,197.13,3,4.0,2
80000.0,54.0,2,1.0,1
110000.0,73.14,2,1.0,1
155000.0,99.0,2,2.0,2
135000.0,76.6,3,2.0,1
960000.0,455.0,4,4.5,3
260000.0,142.0,3,3.0,2
179899.0,84.0,2,2.0,1
370000.0,120.0,1,2.0,1
225000.0,141.0,3,2.5,2
345000.0,167.0,2,2.0,1
1400000.0,446.12,4,4.5,3
310000.0,138.0,2,2.5,2
110000.0,65.0,2,1.0,1
525000.0,280.0,3,3.5,2
80000.0,66.0,2,2.0,1
215000.0,110.0,3,2.0,2
310000.0,170.0,3,3.5,2
120000.0,54.0,2,1.0,1
1450000.0,515.0,5,4.5,3
750000.0,300.0,3,4.0,3
370000.0,184.0,3,4.0,2
229000.0,91.0,2,2.0,1
1350000.0,572.0,3,3.5,3
135000.0,77.0,3,2.0,1
315000.0,135.0,3,3.0,2
950000.0,450.0,4,5.0,4
1400000.0,492.0,4,4.5,3
270000.0,115.0,2,2.0,2
300000.0,148.0,2,2.5,2
168000.0,97.0,3,3.0,1
160000.0,81.0,2,2.0,1
1750000.0,615.0,4,4.5,4
219000.0,101.0,1,1.5,1
390000.0,240.0,3,2.5,2
95000.0,63.0,2,1.0,1
105000.0,67.0,2,1.0,1
320000.0,124.0,1,1.5,1
249000.0,126.0,1,1.5,1
275000.0,200.0,3,2.5,2
149000.0,89.0,2,2.0,1
205000.0,123.0,3,2.5,2
160000.0,73.0,2,2.0,2
850000.0,408.0,4,4.5,3
130000.0,78.0,2,2.0,1
365000.0,123.0,2,2.0,1
425000.0,205.0,3,3.5,2
420000.0,207.0,3,3.5,2
196500.0,112.0,3,2.0,2
398000.0,221.0,3,3.5,3
347000.0,123.0,4,3.5,2
230000.0,120.0,3,2.0,2
380000.0,209.0,3,3.5,2
310000.0,176.0,1,1.5,1
260000.0,145.0,3,2.0,2
230000.0,105.0,2,2.0,1
176000.0,96.0,2,2.0,1
485000.0,191.0,2,3.0,2
750000.0,307.0,3,4.0,2
900000.0,400.0,3,4.0,3
580000.0,258.0,3,4.0,2
595000.0,309.0,3,4.0,2
650000.0,363.0,4,5.0,4
189000.0,110.0,2,2.0,1
155000.0,96.0,3,2.0,2
500000.0,306.0,3,3.5,2
265000.0,177.0,1,2.0,1
115000.0,73.0,2,1.0,1
195000.0,152.0,2,2.0,1
350000.0,257.0,3,4.0,2
262500.0,125.0,4,3.5,2
1350000.0,515.0,5,4.5,4
290000.0,102.0,1,2.0,1
143000.0,75.0,2,2.0,1
300000.0,182.0,3,3.0,2
295000.0,113.0,2,2.0,1
520000.0,224.0,3,3.0,2
245000.0,135.0,3,3.0,2
889000.0,322.0,3,3.5,3
225000.0,110.0,2,2.0,1
300000.0,138.0,3,2.0,2
225000.0,110.0,2,2.0,2
280000.0,120.0,3,2.0,2
240000.0,97.0,2,2.0,1
190000.0,135.0,3,2.0,2
225000.0,200.0,3,2.0,2
176000.0,96.0,2,2.0,1
110000.0,75.0,2,2.0,1
199000.0,124.0,3,3.0,1
162000.0,97.0,3,2.0,1
185000.0,116.0,3,2.0,1
335000.0,136.0,3,3.0,2
185000.0,160.0,2,2.0,1
228000.0,130.0,3,2.0,2
560000.0,215.0,2,2.0,1
320000.0,157.0,2,2.5,2
83000.0,75.0,3,1.0,1
350000.0,156.0,3,2.0,2
300000.0,167.0,3,3.5,2
499000.0,167.0,2,2.5,1
330000.0,150.0,2,2.0,1
82500.0,70.0,1,1.0,1
329000.0,286.0,4,2.0,2
499000.0,267.0,3,3.5,3
160000.0,100.0,2,2.0,1
330000.0,135.0,2,2.5,2
270000.0,175.0,3,3.5,2
195000.0,98.0,3,3.0,3
100000.0,75.0,2,2.0,1
225000.0,110.0,2,2.0,2
220000.0,126.0,3,2.0,2
650000.0,333.0,4,4.0,4
235000.0,127.0,3,2.0,2
300000.0,114.0,2,2.0,1
475000.0,262.0,3,3.5,2
1500000.0,900.0,3,4.0,6
319000.0,231.0,4,3.0,2
405000.0,240.0,3,3.5,2
210000.0,98.0,1,1.5,1
135000.0,87.5,2,2.0,1
158500.0,88.5,3,2.0,1
149500.0,80.62,1,1.5,1
335000.0,136.0,3,3.5,2
284225.0,89.0,2,2.0,2
275000.0,114.43,2,2.0,1
265000.0,240.0,3,3.0,2
225000.0,115.0,1,1.5,1
270000.0,175.0,3,3.0,2
243000.0,152.0,3,2.0,2
265000.0,220.0,3,4.0,2
140000.0,95.0,3,2.0,1
1500000.0,444.0,4,4.5,4
105000.0,69.0,2,2.0,1
227000.0,92.4,2,2.0,1
290000.0,121.99,3,2.0,2
140000.0,111.0,2,2.0,1
150000.0,162.0,2,2.0,1
950000.0,300.0,4,3.5,3
610400.0,218.0,3,3.5,2
170000.0,115.0,3,2.0,1
579000.0,250.0,3,3.5,3
180000.0,89.0,3,3.0,1
454000.0,184.0,3,3.0,2
500000.0,242.0,3,4.0,2
418000.0,220.0,5,3.5,2
280000.0,175.0,3,3.0,2
895000.0,410.0,3,3.5,3
2000000.0,580.0,4,4.5,3
250000.0,147.0,3,4.0,2
260000.0,145.0,2,2.0,2
850000.0,320.0,3,3.5,2
365000.0,148.98,2,2.5,2
1950000.0,773.0,4,4.5,4
187000.0,100.0,1,1.5,1
185920.0,83.0,2,2.0,2
380000.0,176.0,3,2.5,2
249000.0,154.0,3,3.0,2
135000.0,80.0,2,2.0,1
375000.0,200.0,3,3.5,2
180000.0,110.0,2,2.0,1
790000.0,435.19,4,4.5,2
140000.0,80.0,2,2.0,1
356700.0,123.0,3,2.5,2
270000.0,132.0,2,2.5,2
418000.0,220.0,5,2.5,2
2500000.0,780.0,4,4.5,4
285000.0,170.0,3,3.0,2
185000.0,76.2,3,2.0,1
335000.0,105.0,2,2.0,1
330000.0,154.0,3,3.5,2
1750000.0,485.0,4,4.5,3
295000.0,165.0,3,3.0,2
162000.0,97.0,3,2.0,1
310000.0,140.0,2,2.0,2
475000.0,217.0,2,2.5,2
580000.0,200.0,3,3.5,2
225000.0,110.0,2,2.0,2
349000.0,415.0,4,3.5,2
345000.0,300.0,3,3.0,2
290000.0,102.0,1,2.0,1
650000.0,308.0,3,4.0,4
680000.0,299.0,3,4.0,3
310000.0,137.0,2,2.0,1
620000.0,290.32,3,3.5,2
235000.0,160.0,2,2.0,1
610000.0,290.0,3,3.5,2
328900.0,286.0,4,2.0,2
179500.0,110.0,3,2.0,2
329000.0,286.0,4,2.0,2
220000.0,174.0,3,2.0,2
230000.0,185.0,3,3.5,2
130000.0,90.0,3,2.0,1
269500.0,76.0,2,2.0,1
310000.0,139.66,2,2.0,2
145000.0,77.0,2,2.0,1
275000.0,200.0,3,2.5,2
230000.0,130.0,3,2.0,2
91000.0,80.0,2,2.0,1
265000.0,126.0,1,1.5,1
140000.0,68.0,2,2.0,1
122500.0,93.5,3,2.0,2
320000.0,98.0,2,3.0,1
269000.0,236.0,4,2.0,2
221000.0,92.0,2,2.0,1
68000.0,60.0,2,1.0,1
225000.0,110.0,2,2.0,2
720000.0,295.0,3,3.5,2
220000.0,100.0,2,2.0,2
310000.0,90.0,1,1.5,1
275000.0,186.0,3,2.0,1
219000.0,134.0,3,2.0,2
225000.0,110.0,2,2.0,2
110000.0,73.0,3,2.0,1
130000.0,115.0,3,2.0,4
255000.0,145.0,3,3.0,2
350000.0,185.0,3,4.0,2
120000.0,65.0,2,1.0,1
375000.0,153.0,3,3.0,2
385200.0,214.0,3,2.0,1
400000.0,160.0,2,3.5,2
160000.0,176.0,3,3.0,1
155000.0,76.0,1,1.0,1
165000.0,135.0,2,2.0,1
122000.0,85.0,3,2.0,1
120000.0,79.0,2,2.0,1
132000.0,90.0,3,2.0,1
259000.0,128.0,3,2.0,2
145000.0,68.0,2,2.0,1
220000.0,118.0,3,2.0,2
340000.0,129.0,2,2.0,2
230000.0,120.0,3,2.0,2
159000.0,78.0,2,2.0,2
418000.0,220.0,5,2.5,2
230000.0,186.0,2,3.0,1
395000.0,311.0,3,4.0,2
500000.0,218.0,2,2.5,1
440000.0,140.0,2,2.0,1
245000.0,79.0,1,1.5,1
179500.0,98.0,2,2.0,1
550000.0,170.0,3,2.0,1
150000.0,87.0,2,2.0,1
123000.0,74.0,1,1.0,1
195000.0,106.0,3,2.0,1
1405000.0,351.0,3,3.5,2
230000.0,147.0,3,2.5,2
124500.0,58.0,1,2.0,1
185000.0,96.0,2,2.0,1
135000.0,80.0,3,2.0,1
113340.0,54.0,1,2.0,1
275000.0,125.0,3,3.0,2
375000.0,153.0,3,3.5,2
210000.0,122.0,3,2.0,1
240000.0,113.72,1,1.5,1
350000.0,201.0,3,4.0,2
338800.0,180.0,3,4.0,2
1850000.0,707.0,4,5.0,5
100000.0,90.0,3,2.0,1
135000.0,49.0,1,1.0,1
230000.0,99.0,2,1.5,2
330000.0,185.0,3,3.5,2
290000.0,102.0,1,1.5,1
1706000.0,437.0,4,4.0,2
1686000.0,399.0,3,4.0,2
70000.0,43.0,1,1.0,1
899000.0,322.0,3,3.0,3
100000.0,57.0,2,1.0,1
115000.0,65.0,2,1.0,1
315000.0,150.0,2,2.0,1
115000.0,67.0,2,2.0,1
155000.0,87.0,2,2.0,1
409000.0,149.0,3,3.5,2
330000.0,164.0,3,3.0,2
260000.0,145.0,2,2.0,2
210000.0,82.0,2,2.0,1
210000.0,111.0,1,1.5,1
263000.0,126.0,3,3.0,2
180000.0,100.0,2,2.5,1
250000.0,119.0,2,2.0,1
290000.0,102.0,1,1.5,1
240000.0,147.6,3,3.5,2
235000.0,139.0,3,2.0,2
223200.0,125.0,3,3.0,2
190000.0,97.0,2,2.0,2
205000.0,123.0,2,2.0,1
200150.0,69.0,2,1.0,1
200000.0,120.0,2,3.0,2
199000.0,104.0,2,2.0,2
159000.0,78.3,2,2.0,2
198000.0,94.0,2,2.0,1
205800.0,98.0,3,2.0,2
162000.0,90.0,2,2.0,1
325000.0,146.0,2,2.5,1
150000.0,77.0,2,2.0,1
93500.0,82.75,3,2.0,1
225000.0,110.0,2,2.0,2
175000.0,88.0,2,2.0,2
170000.0,95.0,1,2.0,1
149450.0,48.0,1,1.0,1
145000.0,105.0,3,2.0,1
162500.0,84.0,2,2.0,2
175000.0,103.0,2,2.0,1
245000.0,147.0,3,3.0,2
260000.0,220.0,3,4.0,2
300000.0,138.0,3,2.5,2
255000.0,109.0,2,2.0,1
289000.0,86.0,2,2.5,2
950000.0,347.0,3,3.5,4
330000.0,172.0,3,2.5,2
825000.0,313.0,3,3.5,2
190000.0,82.0,2,2.0,1
185920.0,83.3,2,2.0,2
950000.0,525.0,4,4.5,3
790000.0,280.0,3,3.0,3
329000.0,179.0,3,3.0,2
350000.0,193.0,3,3.0,2
500000.0,332.0,4,4.0,4
1000000.0,432.0,4,3.0,2
1200000.0,420.0,3,3.5,4
1800000.0,490.0,4,4.0,4
380000.0,250.0,3,3.5,2
185787.0,83.0,2,2.0,1
295000.0,120.0,2,2.0,2
179000.0,78.0,2,2.0,1
135000.0,75.0,3,2.0,2
176000.0,96.0,2,2.0,1
915000.0,350.0,3,3.5,3
560000.0,410.0,4,3.5,4
531100.0,186.0,3,3.5,2
1096000.0,390.0,3,3.5,2
172500.0,76.49,2,2.0,1
165000.0,80.41,2,2.0,1
219000.0,124.0,2,2.0,1
315000.0,128.85,2,2.0,2
220000.0,109.0,1,1.5,1
520000.0,150.0,2,2.5,1
550000.0,400.0,3,3.5,3
225000.0,87.0,2,2.0,1
495000.0,208.0,3,3.0,2
160000.0,67.0,2,2.0,1
470000.0,203.96,3,4.0,2
155000.0,66.86,2,2.0,1
275000.0,200.0,3,3.0,2
315500.0,185.0,3,3.5,2
280000.0,144.8,3,3.0,2
180000.0,100.0,2,2.0,1
230000.0,113.0,2,2.0,2
165000.0,102.0,2,2.0,2
530000.0,200.0,3,3.0,3
360000.0,180.0,2,2.0,2
159000.0,75.0,2,2.0,1
690000.0,308.0,3,3.5,2
630000.0,300.0,3,3.0,3
145000.0,94.0,2,2.0,1
165000.0,82.45,2,2.0,2
145000.0,78.0,2,2.0,1
149967.0,67.0,2,2.0,1
145000.0,87.0,3,2.0,1
136000.0,83.0,2,2.0,1
120000.0,61.0,2,1.0,1
117000.0,77.37,2,2.0,1
135000.0,47.0,1,2.0,1
179000.0,95.0,2,2.0,1
402500.0,170.0,4,4.0,2
800000.0,315.0,3,3.5,3
135000.0,78.0,2,2.0,1
148000.0,70.0,2,2.0,1
355000.0,196.0,3,3.5,2
375000.0,202.0,3,4.0,2
300000.0,240.0,3,4.0,2
370000.0,205.0,3,3.0,2
2500000.0,655.0,3,3.0,3
360000.0,136.0,2,2.0,2
495000.0,153.0,2,2.5,1
450000.0,177.0,3,3.5,2
220000.0,99.0,1,1.5,1
335000.0,136.0,3,3.0,2
129000.0,100.0,3,2.0,1
490000.0,202.0,3,4.0,2
427500.0,171.0,2,2.0,1
194000.0,95.0,2,2.0,1
185000.0,155.0,3,2.0,1
330000.0,165.0,2,2.5,2
330000.0,121.0,3,2.0,2
300000.0,148.0,2,2.5,2
215000.0,106.0,3,2.0,1
315000.0,172.0,3,4.0,2
280000.0,162.0,3,3.5,2
560635.0,228.0,3,3.5,2
290000.0,113.0,2,2.0,1
279000.0,138.0,2,3.0,2
295000.0,162.0,3,3.5,2
260000.0,104.0,2,2.0,1
435000.0,240.0,2,2.5,2
250000.0,147.0,3,4.0,2
375000.0,121.0,2,2.0,1
205000.0,105.0,1,1.5,1
699000.0,375.0,3,3.5,3
120000.0,84.0,2,2.0,1
185000.0,100.0,1,1.5,1
180000.0,97.0,3,3.0,1
285000.0,125.0,2,2.5,1
295000.0,165.0,1,1.5,1
1090000.0,392.0,4,4.5,2
250000.0,96.0,1,1.5,1
210000.0,110.0,2,2.0,1
828000.0,306.0,3,4.0,3
1750000.0,611.0,4,5.0,4
240000.0,92.0,3,3.0,2
1200000.0,358.0,4,5.0,3
531000.0,335.0,3,4.0,2
900000.0,400.0,3,4.0,3
485000.0,191.0,2,3.0,2
1200000.0,399.0,4,5.0,3
495000.0,208.0,3,3.0,2
340000.0,125.0,1,1.5,1
138000.0,94.0,2,2.0,1
329000.0,286.0,4,2.0,2
590000.0,220.0,3,3.0,2
220000.0,196.0,3,3.0,1
967500.0,387.0,3,4.0,2
764400.0,273.0,3,4.0,2
672400.0,238.0,3,3.0,2
350000.0,214.0,3,4.0,2
1350000.0,264.0,3,3.0,3
865000.0,306.0,3,5.0,3
248000.0,152.0,3,5.0,2
535000.0,307.0,3,3.0,2
400458.0,129.0,1,2.0,1
162400.0,58.0,1,1.0,1
286500.0,95.0,3,2.0,1
357500.0,121.0,3,2.0,2
220000.0,123.0,3,2.0,2
375000.0,163.0,3,3.0,2
298000.0,108.0,2,3.0,2
138000.0,84.0,2,2.0,1
110000.0,61.0,2,2.0,1
148000.0,70.55,2,2.0,1
270000.0,77.0,1,2.0,1
148000.0,70.55,2,2.0,1
85000.0,61.63,2,2.0,1
109000.0,88.0,2,2.0,1
644100.0,320.0,3,3.5,2
230000.0,167.0,2,2.0,1
875000.0,340.0,3,3.5,3
100000.0,93.0,2,2.0,1
155000.0,83.0,2,2.0,1
913400.0,320.0,3,3.5,1
230000.0,155.0,3,2.0,2
190000.0,108.0,3,2.0,1
490000.0,237.0,3,3.5,2
150000.0,135.0,2,1.0,1
195000.0,76.29,3,2.5,1
139000.0,82.0,2,2.0,1
100000.0,76.0,2,1.0,1
225000.0,98.0,3,2.0,2
170000.0,114.0,2,2.5,1
240000.0,135.0,3,3.0,2
198000.0,110.0,3,2.0,2
190000.0,125.0,3,3.0,1
145000.0,87.0,3,2.0,1
98000.0,60.0,2,1.0,1
310000.0,139.0,2,2.0,2
890000.0,417.0,3,4.0,3
397000.0,207.0,3,2.5,2
127000.0,43.0,1,1.0,1
145000.0,80.0,2,2.0,1
175000.0,77.0,2,2.0,1
169000.0,105.0,2,2.0,1
135000.0,74.0,2,2.0,1
330000.0,95.0,2,2.0,1
450000.0,330.82,3,3.5,2
230000.0,106.0,1,1.5,1
900000.0,410.0,4,4.5,2
210000.0,98.0,1,1.5,1
310000.0,100.0,2,2.0,2
220000.0,100.0,2,2.0,2
160000.0,95.0,2,2.0,2
752400.0,342.0,3,4.5,3
817600.0,277.0,3,4.5,2
679000.0,336.0,3,3.5,5
119000.0,54.0,2,2.0,1
220000.0,100.0,2,2.0,2
150000.0,90.0,2,2.0,1
206500.0,78.0,2,2.0,1
760000.0,258.01,3,4.0,3
570000.0,224.0,3,3.0,2
219000.0,101.0,1,2.0,1
215000.0,124.0,2,2.0,2
265000.0,147.0,3,2.0,2
199000.0,85.0,2,2.0,2
280000.0,121.0,2,2.0,2
230000.0,124.0,2,2.0,1
335000.0,221.0,3,2.5,2
230000.0,160.0,3,2.5,2
180000.0,110.0,3,2.0,1
219000.0,130.0,3,2.5,2
90000.0,84.0,2,2.0,1
355000.0,145.0,3,3.0,2
77000.0,54.0,2,1.0,1
125000.0,80.0,2,2.0,1
105000.0,78.0,2,1.0,1
350000.0,167.0,2,2.5,3
260000.0,120.0,2,2.0,1
175000.0,98.0,2,2.0,2
250000.0,122.0,3,2.0,2
159000.0,78.3,2,2.0,2
249000.0,114.0,2,2.0,1
247500.0,110.0,3,2.0,2
267000.0,147.0,3,2.5,2
247275.0,105.0,3,2.5,1
349999.0,175.0,3,3.5,2
133000.0,83.0,3,2.0,1
165000.0,91.0,2,2.0,1
390000.0,184.0,3,3.5,3
245000.0,160.0,2,2.0,1
245000.0,152.0,3,3.5,2
340000.0,220.0,3,3.0,2
80000.0,54.33,1,1.0,1
470000.0,332.0,3,3.5,4
280000.0,121.0,2,2.0,2
330000.0,139.0,2,2.0,2
435000.0,215.0,2,2.5,2
170000.0,100.0,2,2.0,1
210000.0,150.0,3,2.0,2
369000.0,176.0,2,3.0,2
850000.0,426.0,3,4.0,2
185000.0,104.0,2,2.0,1
820000.0,419.0,3,5.0,3
930000.0,414.0,3,4.0,3
170000.0,81.0,2,2.0,1
300000.0,138.0,3,2.0,2
380000.0,209.15,3,3.5,2
2067480.0,302.0,3,3.0,3
244611.0,74.0,1,1.0,1
128250.0,45.0,1,1.0,1
270000.0,117.0,2,2.0,1
151200.0,50.0,1,1.0,1
160000.0,50.0,1,2.0,1
200000.0,115.0,2,2.0,1
155000.0,110.0,3,3.0,2
145000.0,97.0,3,2.0,1
360000.0,105.0,2,2.0,1
179000.0,94.0,2,2.0,1
230000.0,138.0,3,3.0,2
465000.0,207.0,4,3.5,4
110000.0,79.0,3,2.0,1
550000.0,130.0,2,2.5,1
120000.0,78.0,2,2.0,1
125000.0,96.0,2,2.0,1
280000.0,160.0,3,2.5,2
215000.0,160.0,3,2.0,1
395000.0,121.0,3,2.0,2
515000.0,227.0,3,3.5,2
600000.0,180.63,2,2.0,2
350000.0,166.0,2,2.0,1
330000.0,130.0,2,2.0,2
120000.0,62.25,2,1.0,1
325000.0,171.0,2,2.5,1
210000.0,100.0,1,1.5,1
118000.0,77.0,2,1.0,1
295000.0,182.0,3,2.5,2
250000.0,121.0,3,2.0,2
155000.0,66.86,2,2.0,1
150000.0,135.0,2,1.0,1
495000.0,208.0,3,2.5,2
155000.0,73.0,2,2.0,1
395000.0,151.0,3,3.5,2
150000.0,87.36,3,2.0,1
375000.0,153.0,3,3.0,2
150000.0,98.0,3,2.0,1
150000.0,84.9,3,2.0,1
220000.0,98.0,2,2.0,1
140000.0,60.0,2,2.0,1
145000.0,90.41,3,2.0,1
415000.0,209.0,3,3.5,2
309000.0,181.0,3,3.5,2
112000.0,65.0,2,2.0,1
225000.0,125.0,3,3.0,2
295000.0,169.0,3,2.0,2
200000.0,100.0,1,1.5,1
223200.0,125.0,3,3.0,2
280000.0,130.0,1,1.5,2
270000.0,151.0,3,2.0,2
176000.0,96.0,2,2.0,1
299000.0,220.0,3,3.5,2
85000.0,61.0,2,1.0,1
140000.0,99.14,3,2.0,1
82000.0,62.0,2,2.0,1
138000.0,79.0,3,2.0,1
176000.0,96.0,2,2.0,1
179889.0,84.0,2,2.0,1
200000.0,130.0,3,2.0,2
230000.0,130.0,3,2.0,2
123000.0,79.0,2,2.0,1
97000.0,62.0,2,1.0,1
378000.0,165.0,4,3.5,2
750000.0,259.0,4,5.0,2
193000.0,112.0,2,2.5,1
295000.0,126.0,2,2.0,1
670000.0,290.0,2,2.5,1
75000.0,55.0,2,1.0,1
235000.0,160.0,2,3.0,1
185000.0,96.0,3,3.0,1
248000.0,152.0,3,4.5,2
175000.0,110.0,2,3.0,1
550000.0,400.0,3,3.5,3
899000.0,322.4,3,3.5,2
220000.0,123.32,3,2.0,2
349000.0,150.0,2,2.5,1
620000.0,189.0,4,4.5,2
285468.0,87.47,2,2.5,1
760000.0,317.0,4,4.5,2
325750.0,155.0,3,3.0,2
1200000.0,241.0,3,3.5,3
130500.0,58.99,1,2.0,1
460000.0,204.73,3,3.5,2
618000.0,189.0,3,3.5,2
618000.0,342.0,3,3.5,2
233200.0,79.0,2,2.0,1
325750.0,133.0,3,3.0,2
250000.0,214.74,3,3.0,2
275000.0,160.0,2,2.5,2
850000.0,408.0,4,4.5,3
280000.0,160.0,3,3.0,2
159000.0,110.0,2,2.0,1
334600.0,161.63,3,3.0,2
336280.0,156.38,3,2.0,2
180000.0,88.0,2,2.0,2
825000.0,313.0,3,3.5,2
225000.0,111.0,2,3.0,2
998000.0,397.0,4,4.0,3
155000.0,96.0,3,2.0,2
120000.0,76.96,2,2.0,1
500000.0,218.0,2,2.5,1
199000.0,104.69,2,2.0,2
310000.0,206.0,3,3.0,3
223200.0,125.23,3,2.0,2
54000.0,57.0,2,1.0,1
165000.0,90.0,2,2.0,2
290000.0,158.15,3,3.0,1
145000.0,65.0,2,2.0,1
879600.0,320.0,3,3.0,2
228500.0,130.0,3,2.0,2
249500.0,186.34,3,2.0,1
165000.0,97.0,3,2.0,2
115000.0,80.0,3,2.0,1
130000.0,79.94,2,2.0,1
610000.0,215.0,3,4.5,4
91000.0,55.5,2,1.0,1
190000.0,135.0,2,2.0,1
2000000.0,920.0,3,5.0,3
900000.0,326.0,3,3.5,2
650000.0,503.0,4,4.5,3
260000.0,169.0,3,2.5,2
660000.0,525.0,5,5.5,3
567810.0,210.0,3,3.0,2
1207500.0,345.0,3,3.5,2
196500.0,112.0,3,2.5,2
140000.0,94.03,3,2.0,1
1500000.0,500.0,4,4.0,3
815000.0,233.0,2,2.5,2
162400.0,171.0,3,3.0,1
200000.0,112.0,3,2.0,1
269000.0,236.7,4,2.0,2
625000.0,320.0,3,3.5,3
375000.0,145.0,3,3.5,2
160000.0,90.0,2,1.5,2
350000.0,123.0,1,1.5,2
535000.0,306.0,3,3.0,2
339000.0,200.0,3,3.5,2
95000.0,80.0,2,2.0,1
330000.0,154.0,3,3.5,2
350000.0,183.0,3,3.5,2
139000.0,58.0,2,2.0,1
550000.0,287.0,3,3.0,2
535000.0,215.0,3,3.0,2
270000.0,236.0,4,2.0,2
200000.0,130.0,3,2.0,1
450000.0,155.0,2,2.0,2
1200000.0,417.0,4,4.5,3
155000.0,95.0,2,2.0,1
487000.0,202.0,3,3.5,2
41000.0,50.0,2,1.0,1
328000.0,158.0,4,3.0,2
640000.0,294.0,3,3.5,2
135000.0,49.0,1,1.0,1
150000.0,94.0,2,2.0,1
190000.0,151.24,3,2.0,1
265000.0,148.0,3,3.0,2
210000.0,130.0,3,2.0,2
295000.0,172.0,3,2.0,1
230000.0,115.0,2,2.0,2
165000.0,87.0,2,2.0,1
578500.0,317.0,3,3.5,2
892000.0,400.0,3,3.5,3
290000.0,165.0,3,3.5,3
975000.0,419.0,3,3.5,3
255000.0,148.0,3,2.0,2
315000.0,102.0,1,1.5,1
465000.0,226.0,3,3.5,2
250000.0,115.0,2,2.0,2
108000.0,58.0,2,2.0,1
140000.0,50.0,1,2.0,1
200000.0,100.0,2,3.0,1
205000.0,125.0,2,2.0,1
98000.0,65.0,2,1.0,1
660000.0,525.0,5,5.0,3
105000.0,65.0,2,1.0,1
