,add_title,add_price,add_area,add_room,add_loc
26,Se_vende_apartamento_en_Santa_Mar_a__Ocean_House,287200.0,81.71,2,Santa_Mar_a
27,venta_apartamento_santa_Ana_ciudad_de_panam__cerca_del_casco_antiguo,15000.0,60.0,2,Santa_Ana
28,I_am_selling_an_apartment__IDEAL_FOR_INVESTOR,520000.0,150.0,2,La_Exposici_n
29,APARTAMENTO_PENTHOUSE_DE_423M2_EN_CASAMAR___ALTAMAR,525000.0,423.0,4,San_Carlos
30,Terranova___El_Cangrejo,1200000.0,1200.0,4,El_Cangrejo
31,Garden_Apartments___Penthouse_Ocean_Reef,2500000.0,654.44,7,Punta_Pac_fica
32,VENDO_APARTAMENTO_A_ESTRENAR_EN_PARQUE_LEFEVRE,140000.0,65.0,2,Parque_Lefevre
33,Venta_de_apto_ph_element,245000.0,104.0,2,Avenida_Balboa
34,OBARRIO_PH_DOWNTOWN_55_APARTAMENTO__NICO,500000.0,184.0,5,Obarrio
35,PARKSIDE_FOR_SALE_2_BEDROOM_FULLY_FURNISHED,385000.0,125.0,2,Costa_del_Este
36,LUJOSO_Y_ESPACIOSO_APARTAMENTO_EN_LA_CRESTA__400m2_,550000.0,400.0,3,La_Cresta
37,SUPER_INVERSI_N_DE_APARTAMENTO_AMOBLADO_MYSTIC_VILLAGE__DON_BOSCO,96000.0,61.62,2,Urbanizaci_n_Don_Bosco
38,Terrawind_San_Francisco__Apartamento_en_San_Francisco,199000.0,131.0,3,San_Francisco
39,Excelente_apartamento_en_TERRAZAS_DEL_PACIFICO,610000.0,315.0,3,San_Francisco
40,Ph_Beach_Club_Residences__Ocean_Reef_II__SP,1150000.0,241.0,3,Punta_Pac_fica
41,RIVAGE___AVENIDA_BALBOA,369000.0,176.0,2,Avenida_Balboa
42,For_sale_3_bedrooms__2_bathrooms__San_Francisco__balcony__Parque_Omar,239000.0,110.0,3,San_Francisco
43,PARQUE_LEFEVRE_A_ESTRENAR_ESTE_A_O__DESDE_U__129_000___2_RECAMARAS___2_BA_OS__1_ESTACIONAMIENTO_,129000.0,61.0,2,12_de_Octubre
44,Apartment_in_Bella_vista_PH_DYNASTY,240000.0,99.0,2,Avenida_Balboa
45,PH_Costa_Pacifica__Venta__225_000usd__,225000.0,144.0,3,Punta_Pac_fica
46,Clayton_Park_Clayton__Apartamento_en_Clayton_en_Venta,245000.0,141.06,3,Clayton
47,Sol_del_Este_Costa_del_Este__Apartamento_en_Costa_del_Este,225000.0,147.6,3,Costa_del_Este
48,Condado_Country_Club__Apartamento_en_Condado_del_Rey,190000.0,114.47,3,Condado_del_Rey
49,Terranova__El_Cangrejo__Apartamento_en_El_Cangrejo_Venta,595000.0,482.43,3,El_Cangrejo
50,Altamar_en_Casamar__San_Carlos,314000.0,133.7,2,El_Palmar
51,Coco_Place_en_Coco_del_Mar__San_Francisco,227000.0,83.75,2,Coco_del_Mar
52,Mystic_Village_en_Don_Bosco__Juan_D_az,112000.0,61.63,2,Urbanizaci_n_Don_Bosco
53,DELIVERY_SEPTEMBER_2022___PREFERENTIAL_INTEREST_APPLIES,150000.0,65.0,2,Parque_Lefevre
54,Latest_unicades___Immediate_Delivery_in_COCO_DEL_MAR,233000.0,85.0,2,Coco_del_Mar
55,Santa_Mar_a_at_the_best_price_in_all_of_Santa_Mar_a,440000.0,160.0,3,Santa_Mar_a
56,VENTA_APARTAMENTO_EN_SANTA_MARIA,285000.0,85.0,2,Santa_Mar_a
57,P_H__Clayton_Park_I__apartment_for_sale__225_000,225000.0,141.0,3,Clayton
58,espectacular_penthouse_300m2_vista_al_puente_de_las_Am_ricas,750000.0,300.0,3,Amador
59,VENTA_DE_APARTAMENTO_NUEVO_I_COSTA_DEL_ESTE_I_EXCELENTE_OPORTUNIDAD,539000.0,202.0,3,Costa_del_Este
60,Apartment_for_sale_in_Contado_del_rey,139000.0,97.0,3,Condado_del_Rey
61,Oceanfront_property_located_in_the_exclusive_Punta_Pacifica_Island,205000.0,99.0,2,Punta_Pac_fica
62,For_SALE_OCEAN_VIEW_CONDO_in_PARQUE_DEL_MAR_II_COSTA_DEL_ESTE,375000.0,202.0,3,Costa_del_Este
63,GRAND_TOWER___PUNTA_PACIFICA,790000.0,306.0,3,Punta_Pac_fica
64,APARTMENT_PH_COSTA_NERA_BELLA_VISTA,347000.0,123.0,4,Avenida_Balboa
65,Apartment_for_sale_in_PH_Aquazul__Bella_Vista,225000.0,124.0,3,Avenida_Balboa
66,MEI_TOWER__NUEVO__118_Y_145_METROS__3_Y_4_RECAMARAS__LISTO_PARA_ENTREGA,218500.0,118.0,3,Villa_de_las_Fuentes
67,Apartament_for_Sale,195000.0,76.0,3,Avenida_Balboa
68,Park_Tower_in_Punta_Paitilla__ID_12802_,380000.0,236.0,3,Punta_Paitilla
69,SE_VENDE_PENTHOUSE_EN_COSTA_DEL_ESTE,750000.0,450.0,4,Costa_del_Este
70,SE_VENDE_ESPECTACULAR_APARTAMENTO_EN_COSTA_DEL_ESTE,1100000.0,450.0,3,Costa_del_Este
71,NEW___PINNACLE_en_The_Reserve_CON_PATIO___599k___675k__3_y_4_recs,699000.0,202.0,3,Santa_Mar_a
72,NUEVO_THE_IVY_160m2__409_000_y_249m2__683k,457000.0,160.0,3,Santa_Mar_a
73,Vendo_GREENVIEW_modelo_02_vista_golf_215m2__575_000,575000.0,215.0,3,Santa_Mar_a
74,VENTA_O_ALQUILER_DE_APARTAMENTO_EN_VILLA_DE_LA_FUENTE_PH_LEXINGTON_TOWER__870,219000.0,135.0,2,Villa_de_las_Fuentes
75,Remato_apartamento_de_93mtrs2_de_2_rec_maras,135000.0,93.0,2,V_a_Trans_stmica
76,SALE_APARTMENT_AT_SANTAMARIA_FOR_FAMILY_OR_AS_INVESTMENT,285000.0,103.74,3,Costa_del_Este
77,NEGOCIABLE___3_REC_MARAS_APARTAMENTO_166M2_y_de_320m2_SAN_FRANCISCO,290000.0,166.0,3,El_Dorado
78,SE_VENDE_160m2_APARTAMENTO_2_RECAMARAS_REMODELADO_BELLA_VISTA,290000.0,162.0,2,Avenida_Balboa
79,PACIFIC_POINT___VARIOS_MODELOS_LISTOS_PARA_OCUPAR___PUNTA_PACIFICA__PACIFIC_POINT,462000.0,400.0,3,Punta_Pac_fica
80,San_Francisco_PENTHOUSE__SUPER_GANGA,877000.0,350.0,4,San_Francisco
81,SE_VENDEN_PACIFIC_POINT___PUNTA_PACIFICA_EN_LAS_TORRES_MAS_EXCLUSIVAS,250000.0,450.0,4,Punta_Pac_fica
82,Se_vende_Apto_3_rec_maras__3_ba_os__cuarto_ba_o_de_servicio_177mts2,562275.0,177.0,3,Obarrio
83,PREVENTA_PROYECTO_CELESTE_EN_SANTA_MAR_A,1400000.0,189.0,3,Santa_Mar_a
84,Vistamar___Las_Olas_II,350000.0,998.0,6,San_Carlos
85,Bahia_Esmeralda___Marbella,232000.0,185.0,3,Costa_del_Este
86,MODERN_FURNISHED_APARTMENT_SAN_FRANCISCO_BAY,185000.0,114.0,2,San_Francisco
87,___Newly_renovated_apartament___great_location___Hato_Pintado___,742500.0,116.0,3,Hato_Pintado
88,Apartamentos_en_Costa_del_Este___Regalia___obt_n_descuento_de_50_000,82500.0,270.0,3,Costa_del_Este
89,SE_VENDE_APARTAMENTO_EN_LA_PULIDA,490000.0,67.0,2,Hato_Pintado
90,Santa_Clara_Residences__Apartamento_frente_al_mar_en_Santa_Clara_en_Venta,357500.0,208.0,3,Santa_Clara
91,Miro__El_Cangrejo__Apartamento_en_El_Cangrejo,185000.0,222.36,3,El_Cangrejo
92,Cosmopolitan_Towers_Via_Trans_stmica__Venta_Cosmopolitan_Towers,410000.0,93.32,2,Pueblo_Nuevo
93,Sol_Marina__Apartamento_en_Marbella__Apartamento_en_Bella_Vista,135000.0,240.59,3,Marbella
94,Elmare_Edison_Park_en_Venta__Apartamento_en_Edison_Park,179000.0,87.5,2,Edison_Park
95,The_One_Tower__San_Francisco__Apartamento_en_The_One_Tower,168000.0,100.0,2,San_Francisco
96,Hill_Point_San_Francisco_en_Venta__Apartamento_en_Carrasquilla,149500.0,88.5,3,Carrasquilla
97,Citrus_San_Francisco__Apartamento_para_Inversi_n_7_6__de_Retorno_Bruto_,179000.0,80.62,1,San_Francisco
98,Apartamento_para_Venta_Amoblado___PH_Marquis_Tower___El_Cangrejo,220000.0,100.0,3,El_Cangrejo
99,VILLA_DE_LAS_FUENTES_3_bedrooms_118__146_and_151_m2_Immediate_delivery,399000.0,118.0,3,Villa_de_las_Fuentes
100,Bali_en_Costa_del_Mar___Costa_del_Este,364000.0,168.82,3,Costa_del_Este
101,Nuovo_Furnished_by_ARMANI___CASA___Av__Balboa,144257.0,104.0,2,Avenida_Balboa
102,Playa_Caracol_Residences_Beach_Club_en_Chame__Panama_Oeste,789000.0,65.26,2,Chame
103,For_sale_Pent_house_in_P_H_Costa_Del_Mar_,360000.0,525.12,4,Marbella
104,SE_VENDE_APTO_EN_PH_VISTA_PARK_EL_CARMEN,70000.0,179.0,3,Panama
105,Apartament_in_west_Panama,2100000.0,77.0,3,Panam__Oeste
106,Ocean_Reef_Islands___Captivating_house_like_apartment__with_gardens,405000.0,502.0,4,Punta_Pac_fica
107,SOL_MARINA_MARBELLA___EXCEPTIONAL_LAYOUT,194900.0,240.0,3,Marbella
108,Excellent_location__excellent_price__excellent_investment_,176800.0,150.0,3,Avenida_Balboa
109,Ready_to_move_in_or_to_rent_as_investment_in_the_most_attractive_area,360000.0,98.99,3,El_Cangrejo
110,Apartamento_Paitilla_Frente_al_Mar_,179000.0,250.0,3,Punta_Paitilla
111,Apartament_for_Sale_in_PH_Scala__El_Carmen,172000.0,95.0,2,El_Carmen
112,Apartamento_en_venta_en_v_a_argentina_ph_cristal_park___LHA,117000.0,123.0,3,V_a_Argentina
113,Se_Vende_Apto_en_PH_Central_Park__Transistmica_,1150000.0,85.0,3,V_a_Trans_stmica
114,SE_VENDE_ESPECTACULAR_APARTAMENTO_EN_COSTA_DEL_ESTE,720000.0,384.0,4,Costa_del_Este
115,SE_VENDE_APARTAMENTO_EN_COSTA_DEL_ESTE_PRIMERA_LINEA,746000.0,300.0,3,Costa_del_Este
116,SE_VENDE_APARTAMENTO_EN_COSTA_DEL_ESTE,550000.0,372.0,3,Costa_del_Este
117,SE_VENDE_PENTUHOUSE_EN_COSTA_DEL_ESTE,360000.0,350.0,3,Costa_del_Este
118,SE_VENDE_PH_PARKLOFT_EN_VIA_PORRAS,600000.0,165.0,2,V_a_Porras
119,PH_COCO_BAY___COCO_DEL_MAR___VENTA,165000.0,300.0,3,Costa_del_Este
120,Apartment_for_sale_in_Via_Espa_a__PH_Midpark_AB,150000.0,94.0,2,Carrasquilla
121,Apartamentos_2_recamaras_inter_s_preferencial__c_ntricos__doble__rea_social,535000.0,73.0,2,Parque_Lefevre
122,PH_OCEANAIRE___PUNTA_PACIFICA___VENTA,217000.0,196.0,2,Punta_Pac_fica
123,Ph_Lexington_Tower__Apartamento_en_Venta_Villa_de_las_Fuentes___El_Dorado___TUMBA_MUERTO,285000.0,154.0,3,Villa_de_las_Fuentes
124,___Apartamentos_en_SANTA_MARIA___Ocean_House,365000.0,86.84,2,Santa_Mar_a
125,Costa_del_este_ph_Elevation_PROPON_LA_FORMA_DE_PAGO,216000.0,176.0,3,Costa_del_Este
126,Edif__Arrecife_PISO_ALTO,460000.0,120.0,3,Punta_Paitilla
127,SE_VENDE_PH_LUMIERE_EN_COSTA_DEL_ESTE,520000.0,212.0,3,Costa_del_Este
128,Bahia_Mar___Punta_Paitila,1050000.0,298.0,3,Punta_Paitilla
129,Dupont_Tower___Punta_Pacifica,620000.0,480.0,4,Punta_Pac_fica
130,Puntarenas___Coco_del_Mar,159000.0,337.0,3,Coco_del_Mar
131,Acogedor_apartamento___EN_REMATE,160000.0,106.0,3,El_Cangrejo
132,Apartamento_Punta_Paitilla_vista_al_mar,112000.0,62.0,1,Panama
133,Apartment_for_Sale,339000.0,65.0,2,El_Crisol
134,En_Venta_Apartamento_Con_Terraza_Espectacular_En_San_Francisco_PH_TERRASOL,930000.0,200.0,3,San_Francisco
135,Pacific_Point_Torre_200___Punta_Pac_fica___Se_Vende_Lujoso_Apartamento,85000.0,394.86,3,Punta_Pac_fica
136,VENDO_Apartamento_57m2___RIO_ABAJO___2_REC____1_BA_O___EXCELENTE_OPORTUNIDAD_DE_INVERSI_N,255000.0,57.0,2,Rio_Abajo
137,Se_vende___PH_GV43___Bella_Vista___Avenida_Balboa,249500.0,109.0,2,Avenida_Balboa
138,PH_ALLURE_AT_THE_PARK_AVE_BALBOA___VENTA_RAPIDA,300000.0,135.0,2,Avenida_Balboa
139,Edificio_EAST_COAST_TOWER,3700000.0,161.0,3,Costa_del_Este
140,Se_vende_exclusiva_propiedad_en_Ocean_Reef,695000.0,748.02,3,Punta_Pac_fica
141,Miramar___Avenida_Balboa___Se_Vende_exclusivo_apartamento,360000.0,375.0,3,Avenida_Balboa
142,VENTA_OCEANSKY_APARTAMENTO_FRENTE_AL_MAR,199000.0,163.0,2,Panama_City
143,Sale_Illuminated_Apartment_city_and_sea_view_22_8712mfk,146000.0,124.0,3,San_Francisco
144,REMATO_APARTAMENTO_EN_CONDADO_DEL_REY_3_RECAMARAS___CBE__LINEA_BLANCA_98_METROS,390000.0,98.0,3,Condado_del_Rey
145,Next_to_the_iStrip_Mall_Plaza_and_steps_from_the_Town_Center,390000.0,216.67,3,Costa_del_Este
146,Apartamento_en_venta_en_El_Cangrejo__Loft_de_200m2,285000.0,200.0,2,V_a_Argentina
147,Apartment_for_sale_of_161_Mts_2_model_C_in_the_Yacht_Club_tower,375000.0,161.0,2,Avenida_Balboa
148,Penthouse_for_sale_in_El_Cangrejo__Negotiable_price_,178000.0,256.0,4,V_a_Argentina
149,VENDO_APARTAMENTO_NUEVO_POR_ESTRENAR_EN_EDISON_PARK_PH_VIVENDI_GREEN,287000.0,86.0,2,Edison_Park
150,Ocean_House_en_Santa_Mar_a,246000.0,86.84,2,Costa_del_Este
151,Dynasty_Residences_en_Bella_Vista,1240000.0,98.0,2,Avenida_Balboa
152,LA_MAISON_by_FENDI_CASA___Santa_Maria_Golf___Country_Club,99500.0,347.0,3,Santa_Mar_a
153,COLINAS_TOWERS_Venta_de_apartamentos_en_Arraijan,162000.0,95.7,3,Burunga
154,Se_vende_apartamento_en_44_Park_Bella_vista,195000.0,90.0,2,Bella_Vista
155,Venta_GANGA_Cangrejo_apartamento_rebajado_de_210k_a_195k,1350000.0,133.0,3,El_Cangrejo
156,OCEAN_REEF_BEACH_CLUB_APARTAMENTO_C1_NIVEL_200_FASE_3_CON_ACCESO_A_MUELLE,170000.0,264.0,3,Punta_Pac_fica
157,Apartment_for_Sale_in_Via_Brasil___P_H__Metric,399000.0,86.0,2,V_a_Brasil
158,Se_Vende___Espectaculares_Vistas_Al_Mar___Apto__1_Bdrm_en_The_Ocean_Club,750000.0,98.0,1,Punta_Pac_fica
159,APARTAMENTO_EN_VENTA_EN_COSTA_DEL_ESTE,1926575.0,347.0,3,Costa_del_Este
160,Marea_II_707Mts2___1_Apto__por_piso___Frente_al_Mar_en_Costa_del_Este,787500.0,707.0,4,Costa_del_Este
161,PH_SOLANA_306M2___3REC___ULTIMAS_UNIDADES___EN_SANTA_MAR_A,930800.0,306.0,3,Santa_Mar_a
162,PH_ARIA___358M2_CON_4RECAMARAS___COSTA_DEL_ESTE_VISTA_PARQUE_Y_MAR,170000.0,358.0,4,Costa_del_Este
163,Vendo_o_Alquilo_Amoblado_de_3rec_134_m__en_Betania_Miraflores_,290000.0,134.0,3,Miraflores
164,Bello_Apartamento_en_Terrazas_del_Cangrejo_,250000.0,230.0,4,El_Cangrejo
165,Apartment_for_sale_in_San_Francisco,370000.0,148.0,2,V_a_Porras
166,Vendo_LATITUDE_terraza_ampliada__410_000,63000.0,232.0,3,Costa_del_Este
167,Venta_apartamento___Precio_Rebajado__Muy_buena_inversi_n_,1560000.0,50.0,2,Juan_Diaz
168,Sale_of_Luxurious_and_spacious_Apartment_of_490_Mts_2_with_180_Mts_2,265000.0,670.0,4,Avenida_Balboa
169,VENDO_APARTAMENTO_EN_PH_TERRAZAS_DE_OBARRIO_REMODELADO,255000.0,200.0,3,Obarrio
170,For_sale_Embassy_Village_Apartment_with_Balcony_and_Fully_Furnished_,375000.0,120.0,2,Albrook
171,FOR_SALE_CONDO_in_PARQUE_DEL_MAR_II_with_OCEAN_view,265000.0,202.0,3,Costa_del_Este
172,Live_in_Mystic_Point_for_less___The_best_price_in_the_building_,338800.0,165.0,3,Punta_Pac_fica
173,MYSTIC_POINT__Ocean_Business_Plaza__with_partial_Ocean_view,195000.0,180.0,3,Punta_Pac_fica
174,VENDO_ESPECTACULAR_APARTAMENTO_PH_QUADRAT_SAN_FRANCISCO,400000.0,100.0,1,V_a_Porras
175,PH__Biltmore,109675.0,175.0,4,Nueva_Gorgona
176,APARTAMENTO_CON_INTER_S_PREFERENCIAL_CERCA_A_VERSALLES,320000.0,78.0,2,Juan_Diaz
177,Apartment_at_BIJAO_BEACH___CLUB___Ground_Floor_Apartment_Rodman,220000.0,180.0,3,R_o_Hato
178,VENDO_O_ALQUILO__HERMOSO_APARTAMENTO_AMUEBLADO_EN_EL_PARQUE_OMAR,175000.0,110.0,3,Carrasquilla
179,Apartamento_en_Marbella,189000.0,120.0,2,Marbella
180,Apartamento_en_Costa_del_Este,365000.0,121.78,3,Costa_del_Este
181,Aproveche____Precio_Reducido_Parque_Del_Mar_II,117000.0,202.0,3,Costa_del_Este
182,Apartamento_en_Carrasquilla_PH_Viridian_Park,285000.0,76.0,2,Carrasquilla
183,PH_Mirador_del_Cangrejo__200m2__3_rec_maras__Den__Para_Venta,388900.0,200.0,3,El_Cangrejo
184,Spacious_3BR___3_5_Bath_apt_in_Luxor_Tower_100___El_Cangrejo,310000.0,238.5,3,El_Cangrejo
185,COUNTRY_PARK_tower_3000__for_SALE__Without_intermediary_,135000.0,175.0,3,Punta_Pac_fica
186,VENDO_SIN_MUEBLES_APARTAMENTO_BELLA_VISTA_EL_CANGREJO,175900.0,138.0,2,El_Cangrejo
187,ONLY_CHANCE__IN_EL_CANGREJO_ONLY_US_175_900,850000.0,123.0,3,El_Cangrejo
188,Ten_Tower___Costa_del_Este___Frente_al_Mar,335000.0,433.0,3,Costa_del_Este
189,Apartment_at_PANORAMA_condomimium_in_La_Cresta__Panama_city__Panama,745000.0,360.0,3,La_Cresta
190,SE_VENDE_BELLO_APARTAMENTO_AMOBLADO_PRIMERA_L_NEA_AL_MAR,294000.0,292.0,3,Costa_del_Este
191,APARTMENT_IN_ALBROOK_BEING_SOLD_BY_ITS_OWNER,195000.0,149.5,3,Albrook
192,EXCELLENT_OPPORTUNITY_IN_MARBELLA_AT_ONLY_US_195_000_,189000.0,152.5,3,Marbella
193,APARTMENT_FOR_SALE_in_two_seas_CUR22_9791,59000.0,120.0,3,Dos_Mares
194,Apartment_For_Sale_At_Only_US_59_000_PH_Mystic_Park,185000.0,50.0,2,Llano_Bonito
195,PH_Coronado_Golf___With_Golf_and_Beach_Club_Membership,339000.0,105.0,1,Coronado
196,Se_Vende_Hermoso_y_moderno_apartamento,1240000.0,138.0,3,Altos_de_Golf
197,Venta_P_H__Garden__Ocean_Reef_Islands___Apartamento,164500.0,324.66,3,Punta_Pac_fica
198,OFERTA__VENTA_DE_APARTAMENTO_EN_BELVIEW__EDISON_PARK__BETANIA__TUMBA_MUERTO,750000.0,96.0,3,Edison_Park
199,Venta_PH_East_Coast_Tower__Apartamento,364000.0,360.0,4,Costa_del_Este
200,Nuovo_Furnished_by_ARMANI___CASA___Av__Balboa,1053450.0,104.0,2,Avenida_Balboa
201,Valery_Point_en_Santa_Mar_a_Golf_and_Country_Club,495000.0,351.0,3,Santa_Mar_a
202,Venta_P_H__El_Alcazar__Apartamento,410000.0,480.72,4,El_Cangrejo
203,For_sale_Apartment_in_Paitilla_MPS22_4451,219999.0,229.47,3,Punta_Paitilla
204,ONLY_CHANCE__ONLY__219_999___AT_CLAYTON_PARK,147500.0,126.0,3,Clayton
205,SE_VENDE_AMPLIO_Y_COMODO_APTO_CON_VISTA_AL_MAR,89000.0,100.45,2,Coco_del_Mar
206,APARTMENT_FOR_SALE_ON_AVE__ERNESTO_T__LEFEVRE_AT_ONLY_US_89_000,119999.0,72.81,2,Parque_Lefevre
207,APARTMENT_FOR_SALE_IN_FRONT_OF_THE_METRO_STATION_AT_ONLY_US_119999,375000.0,85.0,3,V_a_Trans_stmica
208,Apartamento_remodelado_PH_Asia,925000.0,153.0,3,Costa_del_Este
209,Embassy_Club_en_Clayton__Penthouse_en_Embassy_Club,255000.0,373.0,4,Clayton
210,Vendo_penthouse_en_el_Cangrejo_de_160_m2,150000.0,160.0,3,El_Cangrejo
211,Apartamento_en_Venta___Edison_Park__Ph_Belview,69800.0,90.0,2,V_a_Trans_stmica
212,Apartment_for_sale_in_Panama_Pedregal,270000.0,50.0,2,Pedregal
213,2BR___2B___1Study_Centric_Panama_City,125000.0,135.0,2,Obarrio
214,VENDO_MI_APTO_EN_PH_CENTRAL_PARK_92_M2_VISTA_AL_PARQUE_TORRE_BROADWAY,887000.0,92.0,3,12_de_Octubre
215,SEA_POINT_a_estrenar_305m2_a_436m2_desde__883_000,815000.0,305.0,3,Punta_Paitilla
216,Greengarden__750_000_listo_para_vivir__piso_alto__785_000_a_estrenar,1375000.0,314.0,3,Santa_Mar_a
217,Vendo_SANTA_MARIA_COURT_378m2_con_terraza_55m2__1_500_000,877000.0,379.0,3,Santa_Mar_a
218,The_Reserve_PROVIDENCE_vista_lago_4_recs_332m2__877_000,330000.0,332.0,4,Santa_Mar_a
219,REVENTA_OCEAN_HOUSE__Torre_A_vista_mar__330k_104m2,1455000.0,106.0,2,Santa_Mar_a
220,Vendo_apartamento_en_GRIS___FAMILY_LOTS_Santa_Maria,135000.0,539.0,4,Santa_Mar_a
221,VENTA_APTO__SAN_FCO_CARRASQUILLA,985000.0,64.0,2,Carrasquilla
222,VENTA_DE_APARTAMENTO_EN_SANTA_MARIA__DECORADO_DE_REVISTA,275000.0,314.0,3,Santa_Mar_a
223,MYSTIC_POINT_FURNISHED_APARTMENT_FOR_SALE__PUNTA_PAC_FICA__2_,600000.0,165.0,3,Punta_Pac_fica
224,Venta_de_Apartamento_en_THE_RESERVE_en_Santa_Maria__22LD8043,79800.0,243.23,3,Santa_Mar_a
225,Apto_Pedregal__Colina_de_la_Riviera_,190000.0,71.0,2,Pedregal
226,Ph_Resicencias_del_Sol___Entrance_to_Parque_Omar,1200000.0,96.0,2,Carrasquilla
227,VENTA_DE_APARTAMENTO_EN_PH_VITRI__COSTA_DEL_ESTE__NEGOCIABLE_,700000.0,527.0,4,Costa_del_Este
228,SE_VENDE_APARTAMENTO_EN_PH_PARKVIEW_COSTA_DEL_ESTE_NUEVO,198000.0,240.0,3,Costa_del_Este
229,FIRENZE_TOWER_CITY_VIEW_APARTMENT_FOR_SALE__SAN_FRANCISCO__1_,330000.0,108.0,2,San_Francisco
230,VICTORIA_TOWER,1692420.0,206.0,3,Obarrio
231,Casco_Viejo__Panoramic_Views_from_your_Living_Room,99000.0,257.58,3,Casco_Viejo__San_Felipe
232,For_sale_aparment_in_ph_Urbis_Tower,120000.0,58.0,1,Betania
233,For_sale_apartment_in_PH_parque_lindo_2,325000.0,75.0,2,Parque_Lefevre
234,APARTAMENTO___3_Recamras___Tipo_Loft___Se_Vende,269000.0,175.0,3,V_a_Porras
235,Beautiful_apartment_for_sale_in_San_Francisco___Panama_City,105000.0,152.0,4,Coco_del_Mar
236,Se_Vende_Apartamento___Betania_El_ingenio_Negociable,95000.0,80.0,3,El_Ingenio
237,Vive_rodeado_de_la_naturaleza__apartamentos_de_2_o_3_habitaciones_en_Nuevo_Arraijan,169000.0,58.0,2,Arraij_n
238,Apartamento_2_recamaras_cerca_del_metro_Fern_ndez_de_C_rdoba,90000.0,87.0,2,Vista_Hermosa
239,PH_ROCA_PARK_2R_2B_REMODELADO_ENTRE_VILLA_LUCRE_Y_EL_CRISOL,350000.0,60.0,2,Panama_City
240,SE_VENDE_APTO_EN_EL_PH_TAO_TOWER,736629.0,200.0,3,Coco_del_Mar
241,Pinnacle__Apartamentos_en_The_Reserve__Santa_Mar_a,180000.0,189.0,3,Panama_City
242,Se_vende_apartamento_en_San_Francisco___Listo_para_ocupar___180_000,1292687.0,97.0,2,San_Francisco
243,Venta_Apartamento_La_Maison_by_Fendi_Casa_Santa_Maria,485000.0,347.0,3,Santa_Mar_a
244,VENDO_EN_PH_MONT_ROYALE,2388512.0,245.0,5,El_Cangrejo
245,Nuevo_Proyecto_en_Venta_en_Ocean_Reef_Islands,155000.0,426.0,3,Punta_Pac_fica
246,VENTA_APTO_TORRES_VERSALLES__3_RECAMARA__2_PARKING__USD155_000,600000.0,109.67,3,Costa_Sur
247,Luxury_Residential_Condominium_in_Santa_Maria_Golf___Country_Club,825000.0,243.3,3,Santa_Mar_a
248,Apartamento_en_Venta_en_Punta_Pacifica___Remodelado_EP22_8443,388000.0,308.0,3,Punta_Pac_fica
249,VENTA_DE_APARTAMENTO_EN_PH_JOY_TOWER__SAN_FRANCISCO_,550000.0,215.0,3,San_Francisco
250,VENTA_DE_APARTAMENTO_EN_PH_VISION_TOWER___COCO_DEL_MAR,850000.0,276.43,3,Coco_del_Mar
251,VENTA_DE_APARTAMENTO_EN_CASA_DEL_MAR__BUENAVENTURA__,275000.0,277.0,3,R_o_Hato
252,ID_2903_LOFT_AMPLIO__AMOBLADO__CERCA_A_MULTIPLAZA,215000.0,176.0,3,San_Francisco
253,Greenwood_Tower,315000.0,86.0,3,Altos_de_Panam_
254,Vendo_Apartamento_en_Coco_del_Mar,360000.0,160.0,2,Coco_del_Mar
255,VENDO_APARTAMENTO_EN_P_H_ALLURE__160_MTS__2_HABITACIONES__VISTA_AL_MAR__360K,397500.0,159.0,2,Bella_Vista
256,ESPECTACULAR____Oportunidad_Frente_al_Parque_Omar,219000.0,207.0,3,Altos_de_Golf
257,VENTA_APARTAMENTO_CORAL_REEF_MARBELLA,405000.0,145.0,2,Marbella
258,VENTA_APARTAMENTO_DAVIMAR_PUNTA_PAITILLA,560000.0,320.0,3,Punta_Paitilla
259,Se_VENDE__,800000.0,410.0,4,La_Cresta
260,Venta_P_H__Punta_del_Sol___Apartamento,213465.0,600.0,4,Punta_Paitilla
261,APARTAMENTO_EN_VENTA_PLAZA_EDISON_PH_VIVENDI_GREEN_PISO_BAJO,293790.0,86.0,2,Edison_Park
262,Apartamento_en_venta_Elmare_700_2D,141913.5,118.0,3,Edison_Park
263,VENTA_DE_APARTAMENTO_PH_ALTATERRA___PISO_6___TORRE_400_EL_CRISOL,220000.0,76.71,2,El_Crisol
264,Apartment_for_sale_in_Punta_Pacifica_Arrecife,167536.0,125.0,2,Punta_Pac_fica
265,VENTA_DE_APARTAMENTO_PH_ALTATERRA_TORRE_400_PISO_BAJO,795000.0,90.56,2,El_Crisol
266,Acqua_II___Costa_del_Este___Lujoso_apartamento_en_venta,319000.0,427.4,4,Costa_del_Este
267,VENTA_APARTAMENTO_COSTA_PACIFICA_AMOBLADO_PUNTA_PAITILLA,290000.0,199.0,3,Punta_Paitilla
268,Vendo_en_Clayton,180000.0,165.0,3,Clayton
269,Se_vende_apartamento_San_Francisco_PH_Moon_Tower_114metros,570000.0,114.0,2,Coco_del_Mar
270,VENTA___ALQUILER_APARTAMENTO_PH_COSTANERA_BELLA_VISTA,600000.0,205.0,3,Avenida_Balboa
271,VENTA_DE_APARTAMENTO_EN_SANTA_MARIA_THE_RESERVE_22EBB_8043,150000.0,243.0,3,Santa_Mar_a
